order_delivery_time,time_to_purchase,purchase_ppu,item_quantity,item_subtotal,item_shipping_&_handling,item_promotion,item_tax,item_net_total,payment_amount,order_day_Friday,order_day_Monday,order_day_Saturday,order_day_Sunday,order_day_Thursday,order_day_Tuesday,order_day_Wednesday,product_category_0,product_category_1,product_category_2,product_category_3,product_category_4,product_category_5,brand_0,brand_1,brand_2,brand_3,brand_4,brand_5,brand_6,brand_7,brand_8,brand_9,brand_10,brand_11,brand_12,manufacturer_0,manufacturer_1,manufacturer_2,manufacturer_3,manufacturer_4,manufacturer_5,manufacturer_6,manufacturer_7,manufacturer_8,manufacturer_9,manufacturer_10,manufacturer_11,manufacturer_12,seller_name_0,seller_name_1,seller_name_2,seller_name_3,seller_name_4,seller_name_5,seller_name_6,seller_name_7,seller_name_8,seller_name_9,seller_name_10,seller_name_11,seller_name_12
-0.5342376638635788,-0.717930817748767,0.8697017740901286,-0.6034868026980879,0.060606121052716524,0.0,0.0,-0.005631125834703647,0.054698623960815894,0.41301998385779864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.150895363188259,1.0930246923101505,-0.9132817325493676,-0.6034868026980879,-0.9238017169521289,0.0,0.0,-0.9094982788539164,-0.9212303792187064,0.03712505939511837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-1.0959486728808583,-1.1706696952634963,0.5491213395963471,-0.6034868026980879,-0.11639040822055473,0.0,0.0,-1.0626595386734012,-0.19545184391450363,-0.19790858637862793,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5342376638635788,-0.717930817748767,-0.699680308453956,-0.6034868026980879,-0.8058696579591486,0.0,0.0,-0.7843806299872951,-0.8029086676318921,-0.6880664873765163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-1.0959486728808583,-0.26519194023403764,-1.0380905780141323,-0.6034868026980879,-0.9927102656124681,0.0,0.0,-0.9440134923343638,-0.987144757362959,0.3737846505243513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.150895363188259,1.9985024473396094,-0.19046021895771587,0.5319950180889933,0.051352687375470996,0.0,0.0,0.21440336010314756,0.06460379007538933,0.8654559684299907,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.0959486728808583,-0.717930817748767,-0.7945350310071773,-0.6034868026980879,-0.8582401549410063,0.0,0.0,-0.7951666341999348,-0.851714122487336,-0.16374319968614678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5342376638635788,1.5457635698248797,-0.19973173319224133,-0.6034868026980879,-0.5298417001825898,0.0,0.0,-0.5190449263563568,-0.5282654253641728,-0.8353597879233924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
-1.0959486728808583,-1.1706696952634963,-0.7431851060159598,-0.6034868026980879,-0.8298892092064667,0.0,0.0,-0.7714374249321274,-0.8237995634371744,-0.7874223073703763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5342376638635788,-0.717930817748767,2.1375813456614736,2.235217749269615,2.261840487615351,0.0,0.0,2.24109355165816,2.2557165815837226,1.1286013332652138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5891843541709799,0.18754693728069172,-0.8779786591179056,-0.6034868026980879,-0.904310441759633,0.0,0.0,-0.838310651050494,-0.8974579805437299,-0.7649102308675786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2743173812228177,1.9985024473396094,-0.9132817325493676,2.235217749269615,-0.39281212913231534,0.0,0.0,-0.3723552690644559,-0.3906736633362793,-0.8064535249853464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1.150895363188259,0.640285814795421,2.1375813456614736,-0.6034868026980879,1.261583683418628,0.0,0.0,1.0600260903741054,1.2422379941334991,0.17234886010267944,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
-0.5342376638635788,-0.717930817748767,0.9050048475215904,-0.6034868026980879,0.08009739624521237,0.0,0.0,0.28343378706404215,0.09666050950073626,-0.7040708711759843,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
-0.5342376638635788,-0.717930817748767,0.19395102507375941,-0.6034868026980879,-0.31248444955112,0.0,0.0,-0.35509766232423234,-0.3157545887242325,-0.7907139891447349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5342376638635788,-0.717930817748767,-0.8080857056576375,1.6674768388760743,-0.3955684710787289,0.0,0.0,-0.3896128758046795,-0.39463572978210865,-0.8072859042846096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.0959486728808583,-1.1706696952634963,2.1375813456614736,-0.6034868026980879,2.261840487615351,0.0,0.0,2.24109355165816,2.2557165815837226,0.0829815916999768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5342376638635788,-0.717930817748767,-0.9881670398282265,-0.6034868026980879,-0.9651468461483325,0.0,0.0,-0.9504850948619477,-0.9624718890412032,-0.9030473591225605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
-0.5342376638635788,-0.717930817748767,-0.6993237117526281,2.235217749269615,0.3748291029438632,0.0,0.0,0.5875991058604837,0.3916543657856702,0.00379205200190032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5342376638635788,-0.717930817748767,-1.0241833066623445,-0.6034868026980879,-0.9850318844760303,0.0,0.0,-0.9591138982320593,-0.9813817516235708,-0.7341500322175374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.5342376638635788,-0.26519194023403764,-0.4140463506903088,-0.6034868026980879,-0.6481675223107722,0.0,0.0,-0.654948579435618,-0.6478477944564781,0.3085942172229724,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.5891843541709799,0.640285814795421,-0.25108165818345884,-0.6034868026980879,-0.5581926459171294,0.0,0.0,-0.4500144993954623,-0.5484359454520316,0.21321111661195927,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-1.0959486728808583,-1.1706696952634963,2.1375813456614736,2.235217749269615,2.261840487615351,0.0,0.0,2.24109355165816,2.2557165815837226,2.178137041079257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
-1.0959486728808583,-1.1706696952634963,0.014226287604498226,0.5319950180889933,0.27737272698138343,0.0,0.0,0.2963769921192098,0.27819519029146483,-0.521590627523895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7126063722055385,1.0930246923101505,-0.604468989199407,2.235217749269615,0.636681587853152,0.0,0.0,0.846463206963838,0.6396437065087193,2.178137041079257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.027473345153700514,-0.26519194023403764,-0.912568539146712,-0.6034868026980879,-0.9234079538169271,0.0,0.0,-0.8641970611608295,-0.9170882188435211,-0.8382731154708133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0.027473345153700514,-0.26519194023403764,-0.6280043714870484,-0.6034868026980879,-0.7662964628713537,0.0,0.0,-0.7369222114516802,-0.7627477213855306,-0.6317295429854816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
-1.0959486728808583,-0.717930817748767,-0.6993237117526281,-0.6034868026980879,-0.8056727763915474,0.0,0.0,-0.7282934080815684,-0.7980461315392834,-0.5162936683467663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
1.150895363188259,0.640285814795421,-0.8783352558192336,-0.6034868026980879,-0.904507323327234,0.0,0.0,-1.0626595386734012,-0.9163678431260975,2.178137041079257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.0959486728808583,-1.1706696952634963,-0.9489414026821575,-0.6034868026980879,-0.9434898737122258,0.0,0.0,-0.9094982788539164,-0.9392397721542945,-0.9217002225105929,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.5342376638635788,-0.717930817748767,-1.0840915524854315,1.6674768388760743,-0.852727471048179,0.0,0.0,-0.8490966552631337,-0.8511738406992685,-0.8461428833911191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5342376638635788,-0.717930817748767,-0.27140767015914913,0.5319950180889933,-0.03803154431536909,0.0,0.0,-0.10917676627604553,-0.08307323199643349,-0.7418306230243743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
-0.5342376638635788,0.640285814795421,-0.5210253610886786,-0.6034868026980879,-0.707231992591063,0.0,0.0,-0.6829921903884814,-0.7042171943448691,-0.4402066333095795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
-1.0959486728808583,-1.1706696952634963,-0.5745148662878635,-0.6034868026980879,-0.7367642277312083,0.0,0.0,-0.7347650106091522,-0.7355535380527924,-0.8789083594439305,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.0959486728808583,-1.1706696952634963,-0.5210253610886786,-0.6034868026980879,-0.707231992591063,0.0,0.0,-0.6398481735379222,-0.7006153157577515,-0.8304790183958951,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.7126063722055385,1.5457635698248797,-0.7709996487195359,-0.6034868026980879,-0.8452459714793423,0.0,0.0,-0.7779090274597112,-0.8383871717150008,0.790239148114761,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
-0.5342376638635788,0.18754693728069172,-0.9200570698745978,-0.6034868026980879,-0.9275424667365473,0.0,0.0,-0.8685114628458853,-0.9212303792187064,1.37354785978473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
-0.5342376638635788,-0.26519194023403764,-0.8498075197130016,-0.6034868026980879,-0.8887567979191564,0.0,0.0,-0.8577254586332456,-0.8848514054888182,-0.8215876940628575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
0.027473345153700514,1.9985024473396094,-0.8362568450625415,1.6674768388760743,-0.4422294026001585,0.0,0.0,-0.47374370866326976,-0.444341654284332,1.3399878398553493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
-0.5342376638635788,-0.717930817748767,-0.8776220624165777,-0.6034868026980879,-0.904113560192032,0.0,0.0,-0.8728258645309412,-0.9001593894840683,-0.8562449412503577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5891843541709799,1.0930246923101505,-0.6362060956175899,0.5319950180889933,-0.4408512316269517,0.0,0.0,-0.4111848842299591,-0.4378582728275202,2.178137041079257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.027473345153700514,-0.26519194023403764,0.5487647428950193,-0.6034868026980879,-0.11658728978815566,0.0,0.0,0.005154878377936084,-0.10648544281269816,-0.441644379371943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
-1.0959486728808583,-0.717930817748767,0.45676279395242103,1.6674768388760743,1.6994482897631829,0.0,0.0,2.0954824947875235,1.7292119791118026,2.178137041079257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.150895363188259,0.640285814795421,-0.16442865976077933,-0.6034868026980879,-0.5103504249900939,0.0,0.0,-0.4672721061356859,-0.5061138720533993,-0.7605213218351005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.0959486728808583,-0.26519194023403764,-0.9796087189963569,-0.6034868026980879,-0.9604216885259091,0.0,0.0,-0.9267558855941401,-0.9561686015137474,-0.42840198142912084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2743173812228177,1.5457635698248797,-0.7556659905624362,0.5319950180889933,-0.5727618819196011,0.0,0.0,-0.5406169347816363,-0.5693268412573138,2.178137041079257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.0959486728808583,-0.717930817748767,-0.19509597607497867,0.5319950180889933,0.0462337666178457,0.0,0.0,0.0806569078664144,0.048755524292071833,-0.7141350936125291,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.150895363188259,0.640285814795421,0.8326157171520271,-0.6034868026980879,0.040130438022215754,0.0,0.0,0.23166096684337123,0.05577918753695122,2.178137041079257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.027473345153700514,-0.26519194023403764,-0.5210253610886786,-0.6034868026980879,-0.707231992591063,0.0,0.0,-0.7261362072390404,-0.7078190729319866,0.38456774599207777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.150895363188259,0.640285814795421,-0.7492472499385341,1.6674768388760743,-0.29811209511624914,0.0,0.0,-0.35725486316676025,-0.30278782581060903,-0.44160654394924925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1.0959486728808583,-0.717930817748767,-0.8776220624165777,-0.6034868026980879,-0.904113560192032,0.0,0.0,-0.8404678518930219,-0.8974579805437299,-0.2705904333733747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
-1.0959486728808583,-1.1706696952634963,0.19216804156712003,-0.6034868026980879,-0.3134688573891247,0.0,0.0,-0.22782281261508297,-0.34204830241019124,-0.040437557127125656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
-0.5342376638635788,-0.717930817748767,2.1375813456614736,1.6674768388760743,2.261840487615351,0.0,0.0,2.24109355165816,2.2557165815837226,1.1495621574375665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2743173812228177,1.9985024473396094,0.5487647428950193,0.5319950180889933,0.8676236666490889,0.0,0.0,1.1678861325005032,0.8908747379601739,-0.5372166570964252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5342376638635788,-0.717930817748767,-0.7738524223301592,0.5319950180889933,-0.5928438018148999,0.0,0.0,-0.4931585162460213,-0.5837343556057842,-0.847013098113076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
